x1,y1,x2,y2,is_mst_edge,s1,s2
408.8441075,364.2310111,615.448945,475.8078588,0,University of Illinois at Urbana Champaign,University of Alabama at Birmingham
408.8441075,364.2310111,317.6292248,529.1370892,0,University of Illinois at Urbana Champaign,Santa Clara University
408.8441075,364.2310111,498.7839568,465.8585917,0,University of Illinois at Urbana Champaign,Temple University
408.8441075,364.2310111,213.0691648,458.2644415,0,University of Illinois at Urbana Champaign,University of Toledo
408.8441075,364.2310111,428.9562099,627.0673142,0,University of Illinois at Urbana Champaign,Wright State University
408.8441075,364.2310111,184.6208879,485.7206409,0,University of Illinois at Urbana Champaign,Brigham Young University
408.8441075,364.2310111,195.5500435,470.0194343,0,University of Illinois at Urbana Champaign,University of Arkansas at Little Rock
408.8441075,364.2310111,578.4573086,636.2991399,0,University of Illinois at Urbana Champaign,Rochester Institute of Technology
408.8441075,364.2310111,592.2889905,291.5901055,0,University of Illinois at Urbana Champaign,University of Alabama at Tuscaloosa
498.9948108,385.0959184,450,450,0,University of Wisconsin at Madison,Stanford University
498.9948108,385.0959184,366.6296084,210.4977792,0,University of Wisconsin at Madison,UC Berkeley
498.9948108,385.0959184,396.5803683,504.872068,0,University of Wisconsin at Madison,Cornell University
498.9948108,385.0959184,528.5214477,442.3351505,0,University of Wisconsin at Madison,Carnegie Mellon University
498.9948108,385.0959184,355.1845941,439.5912787,0,University of Wisconsin at Madison,University of Washington
498.9948108,385.0959184,408.8441075,364.2310111,0,University of Wisconsin at Madison,University of Illinois at Urbana Champaign
498.9948108,385.0959184,498.9948108,385.0959184,0,University of Wisconsin at Madison,University of Wisconsin at Madison
498.9948108,385.0959184,480.3224371,359.5607453,0,University of Wisconsin at Madison,University of Pennsylvania
498.9948108,385.0959184,418.9450177,408.4567287,0,University of Wisconsin at Madison,New York University
498.9948108,385.0959184,382.9299899,400.4044024,0,University of Wisconsin at Madison,University of Toronto
498.9948108,385.0959184,403.601374,402.9467486,0,University of Wisconsin at Madison,University of Rochester
498.9948108,385.0959184,418.1387411,387.4141872,0,University of Wisconsin at Madison,University of Southern California
498.9948108,385.0959184,525.6466112,591.7981246,0,University of Wisconsin at Madison,University of Maryland at College Park
498.9948108,385.0959184,584.4972812,525.358282,0,University of Wisconsin at Madison,University of Michigan
498.9948108,385.0959184,482.7390691,394.4297538,0,University of Wisconsin at Madison,University of North Carolina at Chapel Hill
498.9948108,385.0959184,419.4820013,541.807386,0,University of Wisconsin at Madison,Duke University
498.9948108,385.0959184,435.4243241,568.5250533,0,University of Wisconsin at Madison,State University of New York at Stony Brook
498.9948108,385.0959184,154.6972491,451.928176,0,University of Wisconsin at Madison,Purdue University
498.9948108,385.0959184,422.9999858,516.2159879,0,University of Wisconsin at Madison,Georgia Tech
498.9948108,385.0959184,375.6346115,484.3222483,0,University of Wisconsin at Madison,Rutgers University
498.9948108,385.0959184,396.20505,422.1828892,0,University of Wisconsin at Madison,Northwestern University
498.9948108,385.0959184,411.6406181,152.836563,0,University of Wisconsin at Madison,University of Pittsburgh
498.9948108,385.0959184,545.9555466,664.5734506,0,University of Wisconsin at Madison,Syracuse University
498.9948108,385.0959184,394.2887091,152.0408114,0,University of Wisconsin at Madison,UC Davis
498.9948108,385.0959184,475.9465954,518.3985204,0,University of Wisconsin at Madison,Michigan State University
498.9948108,385.0959184,295.1868246,199.9365627,0,University of Wisconsin at Madison,University of Waterloo
498.9948108,385.0959184,200.69007,524.229166,0,University of Wisconsin at Madison,Case Western Reserve University
498.9948108,385.0959184,403.7276957,479.9008518,0,University of Wisconsin at Madison,UC Riverside
498.9948108,385.0959184,375.6458365,417.3609193,0,University of Wisconsin at Madison,Simon Fraser University
498.9948108,385.0959184,646.0228988,394.0078308,0,University of Wisconsin at Madison,University of Cincinnati
498.9948108,385.0959184,419.0046451,479.349969,0,University of Wisconsin at Madison,UC Santa Cruz
498.9948108,385.0959184,344.2010222,183.3937261,0,University of Wisconsin at Madison,Rensselaer Polytechnic Institute
498.9948108,385.0959184,210.5160218,505.2506059,0,University of Wisconsin at Madison,University of New Mexico
498.9948108,385.0959184,366.7399291,647.9059282,0,University of Wisconsin at Madison,State University of New York at Buffalo
498.9948108,385.0959184,463.555178,471.4508848,0,University of Wisconsin at Madison,McMaster University
498.9948108,385.0959184,407.1194599,438.6324988,0,University of Wisconsin at Madison,Polytechnic Institute of NYU
498.9948108,385.0959184,329.858542,179.2963624,0,University of Wisconsin at Madison,University of Delaware
498.9948108,385.0959184,515.402615,504.0088523,0,University of Wisconsin at Madison,Iowa State University
498.9948108,385.0959184,358.7872905,149.233707,0,University of Wisconsin at Madison,University of Florida
498.9948108,385.0959184,421.0088174,425.6653501,0,University of Wisconsin at Madison,University of Notre Dame
498.9948108,385.0959184,357.7299694,236.6687275,0,University of Wisconsin at Madison,University of Wisconsin at Milwaukee
498.9948108,385.0959184,490.8505526,430.9044194,0,University of Wisconsin at Madison,University of Texas at Arlington
498.9948108,385.0959184,377.692295,141.1134435,0,University of Wisconsin at Madison,Arizona State University
498.9948108,385.0959184,604.4868933,304.8536175,0,University of Wisconsin at Madison,Kansas State University
498.9948108,385.0959184,348.4138358,166.0116799,0,University of Wisconsin at Madison,Portland State University
498.9948108,385.0959184,640.3314245,379.2233012,0,University of Wisconsin at Madison,University of Oklahoma
498.9948108,385.0959184,555.5091532,289.7667007,0,University of Wisconsin at Madison,University of Miami
498.9948108,385.0959184,469.3763551,487.6397406,0,University of Wisconsin at Madison,University of Kentucky
498.9948108,385.0959184,479.249276,637.9173854,0,University of Wisconsin at Madison,Auburn University
498.9948108,385.0959184,497.675864,514.5416855,0,University of Wisconsin at Madison,Oregon State University
498.9948108,385.0959184,492.1374007,617.3458893,0,University of Wisconsin at Madison,Florida Atlantic University
498.9948108,385.0959184,411.8602969,601.7744745,0,University of Wisconsin at Madison,University of Denver
498.9948108,385.0959184,555.5130071,623.054062,0,University of Wisconsin at Madison,University of Memphis
498.9948108,385.0959184,320.3596458,214.1341222,0,University of Wisconsin at Madison,University of Victoria
498.9948108,385.0959184,395.8225899,608.901741,0,University of Wisconsin at Madison,University of Missouri at Kansas City
498.9948108,385.0959184,201.1668726,490.134866,0,University of Wisconsin at Madison,University of Wyoming
498.9948108,385.0959184,308.6695072,541.0333238,0,University of Wisconsin at Madison,University of Georgia
498.9948108,385.0959184,580.0933485,267.865659,0,University of Wisconsin at Madison,Florida International University
498.9948108,385.0959184,397.2028546,221.084304,0,University of Wisconsin at Madison,University of Hawaii at Manoa
498.9948108,385.0959184,183.9519978,442.5320086,0,University of Wisconsin at Madison,Kent State University
498.9948108,385.0959184,409.22294,171.6926542,0,University of Wisconsin at Madison,DePaul University
498.9948108,385.0959184,626.2584073,552.2416123,0,University of Wisconsin at Madison,University of Louisville
480.3224371,359.5607453,510.4271379,402.7415495,0,University of Pennsylvania,Harvard University
480.3224371,359.5607453,396.5803683,504.872068,0,University of Pennsylvania,Cornell University
480.3224371,359.5607453,355.1845941,439.5912787,0,University of Pennsylvania,University of Washington
480.3224371,359.5607453,408.8441075,364.2310111,0,University of Pennsylvania,University of Illinois at Urbana Champaign
480.3224371,359.5607453,480.3224371,359.5607453,0,University of Pennsylvania,University of Pennsylvania
480.3224371,359.5607453,468.6959367,378.8897245,0,University of Pennsylvania,UCLA
480.3224371,359.5607453,340.1770048,141.9886094,0,University of Pennsylvania,Brown University
480.3224371,359.5607453,433.0963217,375.9171314,0,University of Pennsylvania,Columbia University
480.3224371,359.5607453,418.1387411,387.4141872,0,University of Pennsylvania,University of Southern California
480.3224371,359.5607453,437.3196632,397.40132,0,University of Pennsylvania,Johns Hopkins University
480.3224371,359.5607453,603.9430523,403.9630181,0,University of Pennsylvania,University of Massachusetts at Amherst
480.3224371,359.5607453,361.583108,508.5447519,0,University of Pennsylvania,UC San Diego
480.3224371,359.5607453,525.6466112,591.7981246,0,University of Pennsylvania,University of Maryland at College Park
480.3224371,359.5607453,584.4972812,525.358282,0,University of Pennsylvania,University of Michigan
480.3224371,359.5607453,435.4243241,568.5250533,0,University of Pennsylvania,State University of New York at Stony Brook
480.3224371,359.5607453,469.1463132,406.6294423,0,University of Pennsylvania,Dartmouth College
480.3224371,359.5607453,469.4121914,564.3762755,0,University of Pennsylvania,University of Minnesota at Minneapolis
480.3224371,359.5607453,375.6346115,484.3222483,0,University of Pennsylvania,Rutgers University
480.3224371,359.5607453,308.1853249,165.7568919,0,University of Pennsylvania,Pennsylvania State University
480.3224371,359.5607453,175.4685527,504.0578261,0,University of Pennsylvania,Washington University in St Louis
480.3224371,359.5607453,410.5520905,190.4212567,0,University of Pennsylvania,Boston University
480.3224371,359.5607453,394.2887091,152.0408114,0,University of Pennsylvania,UC Davis
480.3224371,359.5607453,397.6435897,204.7417134,0,University of Pennsylvania,University of Houston
480.3224371,359.5607453,475.9465954,518.3985204,0,University of Pennsylvania,Michigan State University
480.3224371,359.5607453,588.9518895,314.119859,0,University of Pennsylvania,Lehigh University
480.3224371,359.5607453,375.6458365,417.3609193,0,University of Pennsylvania,Simon Fraser University
480.3224371,359.5607453,420.6927554,496.1186065,0,University of Pennsylvania,University of Illinois at Chicago
480.3224371,359.5607453,419.0046451,479.349969,0,University of Pennsylvania,UC Santa Cruz
480.3224371,359.5607453,344.2010222,183.3937261,0,University of Pennsylvania,Rensselaer Polytechnic Institute
480.3224371,359.5607453,210.5160218,505.2506059,0,University of Pennsylvania,University of New Mexico
480.3224371,359.5607453,559.6611312,638.9049176,0,University of Pennsylvania,Stevens Institute of Technology
480.3224371,359.5607453,436.5333474,476.3161157,0,University of Pennsylvania,Brandeis University
480.3224371,359.5607453,339.0596983,204.0851702,0,University of Pennsylvania,George Washington University
480.3224371,359.5607453,329.858542,179.2963624,0,University of Pennsylvania,University of Delaware
480.3224371,359.5607453,558.1106214,269.8301063,0,University of Pennsylvania,Vanderbilt University
480.3224371,359.5607453,358.7872905,149.233707,0,University of Pennsylvania,University of Florida
480.3224371,359.5607453,307.7783106,185.3945061,0,University of Pennsylvania,George Mason University
480.3224371,359.5607453,525.8973223,656.1397284,0,University of Pennsylvania,University of Western Ontario
480.3224371,359.5607453,327.0086795,507.2783302,0,University of Pennsylvania,University of Ottawa
480.3224371,359.5607453,377.692295,141.1134435,0,University of Pennsylvania,Arizona State University
480.3224371,359.5607453,439.3009527,498.1954788,0,University of Pennsylvania,New Jersey Institute of Technology
480.3224371,359.5607453,533.8196089,633.9884767,0,University of Pennsylvania,University of Rhode Island
480.3224371,359.5607453,379.572847,171.1932626,0,University of Pennsylvania,Drexel University
480.3224371,359.5607453,492.1374007,617.3458893,0,University of Pennsylvania,Florida Atlantic University
480.3224371,359.5607453,575.0327001,301.2072775,0,University of Pennsylvania,University of Missouri at Columbia
480.3224371,359.5607453,219.3013137,519.8309156,0,University of Pennsylvania,Dalhousie University
480.3224371,359.5607453,232.3803337,509.1897449,0,University of Pennsylvania,Worcester Polytechnic Institute
480.3224371,359.5607453,485.2384108,476.7586839,0,University of Pennsylvania,Naval Postgraduate School
480.3224371,359.5607453,580.0933485,267.865659,0,University of Pennsylvania,Florida International University
480.3224371,359.5607453,213.4498784,479.6220771,0,University of Pennsylvania,University of Massachusetts at Lowell
480.3224371,359.5607453,615.448945,475.8078588,0,University of Pennsylvania,University of Alabama at Birmingham
480.3224371,359.5607453,498.7839568,465.8585917,0,University of Pennsylvania,Temple University
480.3224371,359.5607453,636.3002491,535.0331214,0,University of Pennsylvania,Montana State University
480.3224371,359.5607453,621.5931817,568.6943774,0,University of Pennsylvania,Western Michigan University
480.3224371,359.5607453,184.6208879,485.7206409,0,University of Pennsylvania,Brigham Young University
480.3224371,359.5607453,635.3535486,365.5017633,0,University of Pennsylvania,University of Colorado at Colorado Springs
480.3224371,359.5607453,503.3721098,315.0331647,0,University of Pennsylvania,University of Bridgeport
480.3224371,359.5607453,489.2747381,306.427589,0,University of Pennsylvania,Pace University
450.5071603,372.4849941,237.6247067,467.6148656,0,Rice University,MIT
450.5071603,372.4849941,548.2088318,328.7249613,0,Rice University,Princeton University
450.5071603,372.4849941,398.5146573,560.6110119,0,Rice University,Yale University
450.5071603,372.4849941,480.3224371,359.5607453,0,Rice University,University of Pennsylvania
450.5071603,372.4849941,450.5071603,372.4849941,0,Rice University,Rice University
450.5071603,372.4849941,453.9763848,397.272261,0,Rice University,University of Chicago
450.5071603,372.4849941,391.905266,382.0161102,0,Rice University,University of Texas at Austin
450.5071603,372.4849941,340.1770048,141.9886094,0,Rice University,Brown University
450.5071603,372.4849941,382.9299899,400.4044024,0,Rice University,University of Toronto
450.5071603,372.4849941,403.601374,402.9467486,0,Rice University,University of Rochester
450.5071603,372.4849941,525.6466112,591.7981246,0,Rice University,University of Maryland at College Park
450.5071603,372.4849941,375.6346115,484.3222483,0,Rice University,Rutgers University
450.5071603,372.4849941,396.20505,422.1828892,0,Rice University,Northwestern University
450.5071603,372.4849941,175.4685527,504.0578261,0,Rice University,Washington University in St Louis
450.5071603,372.4849941,545.9555466,664.5734506,0,Rice University,Syracuse University
450.5071603,372.4849941,515.4279694,483.6849762,0,Rice University,University of Utah
450.5071603,372.4849941,301.3768324,220.3216705,0,Rice University,Texas AnM
450.5071603,372.4849941,397.6435897,204.7417134,0,Rice University,University of Houston
450.5071603,372.4849941,384.0213658,455.0464451,0,Rice University,University of Colorado at Boulder
450.5071603,372.4849941,523.0078938,417.9245756,0,Rice University,McGill University
450.5071603,372.4849941,424.3076009,461.3980526,0,Rice University,College of William and Mary
450.5071603,372.4849941,588.9518895,314.119859,0,Rice University,Lehigh University
450.5071603,372.4849941,419.0046451,479.349969,0,Rice University,UC Santa Cruz
450.5071603,372.4849941,408.1475211,456.3125318,0,Rice University,Southern Methodist University
450.5071603,372.4849941,558.1106214,269.8301063,0,Rice University,Vanderbilt University
450.5071603,372.4849941,307.7783106,185.3945061,0,Rice University,George Mason University
450.5071603,372.4849941,490.8505526,430.9044194,0,Rice University,University of Texas at Arlington
450.5071603,372.4849941,457.9641036,506.3742225,0,Rice University,Indiana University
450.5071603,372.4849941,205.4947574,421.426504,0,Rice University,University of Texas at San Antonio
450.5071603,372.4849941,320.3596458,214.1341222,0,Rice University,University of Victoria
450.5071603,372.4849941,448.2737804,321.3341224,0,Rice University,Catholic University of America
450.5071603,372.4849941,672.5892397,397.914103,0,Rice University,Michigan Technological University
450.5071603,372.4849941,179.1565457,460.4129816,0,Rice University,Northeastern University
450.5071603,372.4849941,657.2000945,426.5586251,0,Rice University,University of Tulsa
450.5071603,372.4849941,643.3355062,413.0246067,0,Rice University,New Mexico Institute of Mining and Technology
450.5071603,372.4849941,597.6448103,498.7686957,0,Rice University,University of Nevada at Reno
468.6959367,378.8897245,450,450,0,UCLA,Stanford University
468.6959367,378.8897245,366.6296084,210.4977792,0,UCLA,UC Berkeley
468.6959367,378.8897245,528.5214477,442.3351505,0,UCLA,Carnegie Mellon University
468.6959367,378.8897245,498.9948108,385.0959184,0,UCLA,University of Wisconsin at Madison
468.6959367,378.8897245,480.3224371,359.5607453,0,UCLA,University of Pennsylvania
468.6959367,378.8897245,468.6959367,378.8897245,0,UCLA,UCLA
468.6959367,378.8897245,391.905266,382.0161102,0,UCLA,University of Texas at Austin
468.6959367,378.8897245,433.0963217,375.9171314,0,UCLA,Columbia University
468.6959367,378.8897245,418.1387411,387.4141872,0,UCLA,University of Southern California
468.6959367,378.8897245,437.3196632,397.40132,0,UCLA,Johns Hopkins University
468.6959367,378.8897245,603.9430523,403.9630181,0,UCLA,University of Massachusetts at Amherst
468.6959367,378.8897245,361.583108,508.5447519,0,UCLA,UC San Diego
468.6959367,378.8897245,584.4972812,525.358282,0,UCLA,University of Michigan
468.6959367,378.8897245,482.7390691,394.4297538,0,UCLA,University of North Carolina at Chapel Hill
468.6959367,378.8897245,435.4243241,568.5250533,0,UCLA,State University of New York at Stony Brook
468.6959367,378.8897245,553.2807069,454.5200255,0,UCLA,UC Irvine
468.6959367,378.8897245,326.8695937,157.9067944,0,UCLA,University of Virginia
468.6959367,378.8897245,375.6346115,484.3222483,0,UCLA,Rutgers University
468.6959367,378.8897245,336.8504444,240.7830376,0,UCLA,University of Arizona
468.6959367,378.8897245,396.20505,422.1828892,0,UCLA,Northwestern University
468.6959367,378.8897245,175.4685527,504.0578261,0,UCLA,Washington University in St Louis
468.6959367,378.8897245,208.5486546,437.6661706,0,UCLA,University of Oregon
468.6959367,378.8897245,392.0257745,468.4539806,0,UCLA,UC Santa Barbara
468.6959367,378.8897245,394.2887091,152.0408114,0,UCLA,UC Davis
468.6959367,378.8897245,295.1868246,199.9365627,0,UCLA,University of Waterloo
468.6959367,378.8897245,403.7276957,479.9008518,0,UCLA,UC Riverside
468.6959367,378.8897245,644.4493326,555.2046591,0,UCLA,Florida State University
468.6959367,378.8897245,419.0046451,479.349969,0,UCLA,UC Santa Cruz
468.6959367,378.8897245,494.1917801,414.1770088,0,UCLA,North Carolina State University
468.6959367,378.8897245,329.858542,179.2963624,0,UCLA,University of Delaware
468.6959367,378.8897245,515.402615,504.0088523,0,UCLA,Iowa State University
468.6959367,378.8897245,307.7783106,185.3945061,0,UCLA,George Mason University
468.6959367,378.8897245,192.4087866,508.8447789,0,UCLA,University of Connecticut
468.6959367,378.8897245,508.0699334,439.1475101,0,UCLA,Virginia Tech
468.6959367,378.8897245,348.4138358,166.0116799,0,UCLA,Portland State University
468.6959367,378.8897245,457.9641036,506.3742225,0,UCLA,Indiana University
468.6959367,378.8897245,659.5369835,379.2307278,0,UCLA,State University of New York at Binghamton
468.6959367,378.8897245,605.2730362,275.4294307,0,UCLA,Colorado State University
468.6959367,378.8897245,492.1374007,617.3458893,0,UCLA,Florida Atlantic University
468.6959367,378.8897245,411.8602969,601.7744745,0,UCLA,University of Denver
468.6959367,378.8897245,555.5130071,623.054062,0,UCLA,University of Memphis
468.6959367,378.8897245,308.6695072,541.0333238,0,UCLA,University of Georgia
468.6959367,378.8897245,580.0933485,267.865659,0,UCLA,Florida International University
468.6959367,378.8897245,213.4498784,479.6220771,0,UCLA,University of Massachusetts at Lowell
468.6959367,378.8897245,397.2028546,221.084304,0,UCLA,University of Hawaii at Manoa
468.6959367,378.8897245,452.2645825,526.7588684,0,UCLA,University of New Hampshire
468.6959367,378.8897245,184.6208879,485.7206409,0,UCLA,Brigham Young University
468.6959367,378.8897245,409.22294,171.6926542,0,UCLA,DePaul University
468.6959367,378.8897245,592.2889905,291.5901055,0,UCLA,University of Alabama at Tuscaloosa
418.9450177,408.4567287,468.6959367,378.8897245,0,New York University,UCLA
418.9450177,408.4567287,418.9450177,408.4567287,0,New York University,New York University
418.9450177,408.4567287,340.1770048,141.9886094,0,New York University,Brown University
418.9450177,408.4567287,433.0963217,375.9171314,0,New York University,Columbia University
418.9450177,408.4567287,382.9299899,400.4044024,0,New York University,University of Toronto
418.9450177,408.4567287,525.6466112,591.7981246,0,New York University,University of Maryland at College Park
418.9450177,408.4567287,482.7390691,394.4297538,0,New York University,University of North Carolina at Chapel Hill
418.9450177,408.4567287,435.4243241,568.5250533,0,New York University,State University of New York at Stony Brook
418.9450177,408.4567287,154.6972491,451.928176,0,New York University,Purdue University
418.9450177,408.4567287,308.1853249,165.7568919,0,New York University,Pennsylvania State University
418.9450177,408.4567287,394.2887091,152.0408114,0,New York University,UC Davis
418.9450177,408.4567287,301.3768324,220.3216705,0,New York University,Texas AnM
418.9450177,408.4567287,384.0213658,455.0464451,0,New York University,University of Colorado at Boulder
418.9450177,408.4567287,581.2326596,489.2872046,0,New York University,CUNY Graduate Center
418.9450177,408.4567287,644.4493326,555.2046591,0,New York University,Florida State University
418.9450177,408.4567287,420.6927554,496.1186065,0,New York University,University of Illinois at Chicago
418.9450177,408.4567287,344.2010222,183.3937261,0,New York University,Rensselaer Polytechnic Institute
418.9450177,408.4567287,559.6611312,638.9049176,0,New York University,Stevens Institute of Technology
418.9450177,408.4567287,407.1194599,438.6324988,0,New York University,Polytechnic Institute of NYU
418.9450177,408.4567287,525.8973223,656.1397284,0,New York University,University of Western Ontario
418.9450177,408.4567287,452.557524,422.169984,0,New York University,Oregon Health and Science University
418.9450177,408.4567287,327.7181712,382.6926016,0,New York University,University of Regina
418.9450177,408.4567287,563.2409463,653.2706269,0,New York University,Old Dominion University
418.9450177,408.4567287,341.0483266,222.8359595,0,New York University,University of Texas at El Paso
418.9450177,408.4567287,489.2747381,306.427589,0,New York University,Pace University
453.9763848,397.272261,366.6296084,210.4977792,0,University of Chicago,UC Berkeley
453.9763848,397.272261,396.5803683,504.872068,0,University of Chicago,Cornell University
453.9763848,397.272261,528.5214477,442.3351505,0,University of Chicago,Carnegie Mellon University
453.9763848,397.272261,498.9948108,385.0959184,0,University of Chicago,University of Wisconsin at Madison
453.9763848,397.272261,391.905266,382.0161102,0,University of Chicago,University of Texas at Austin
453.9763848,397.272261,403.601374,402.9467486,0,University of Chicago,University of Rochester
453.9763848,397.272261,154.6972491,451.928176,0,University of Chicago,Purdue University
453.9763848,397.272261,375.6346115,484.3222483,0,University of Chicago,Rutgers University
453.9763848,397.272261,430.3215268,170.6623416,0,University of Chicago,Ohio State University
453.9763848,397.272261,210.5160218,505.2506059,0,University of Chicago,University of New Mexico
453.9763848,397.272261,436.5333474,476.3161157,0,University of Chicago,Brandeis University
453.9763848,397.272261,329.858542,179.2963624,0,University of Chicago,University of Delaware
453.9763848,397.272261,472.3126472,421.6937091,0,University of Chicago,University of South Florida
453.9763848,397.272261,311.7569104,556.8126157,0,University of Chicago,University of South Carolina
453.9763848,397.272261,370.7206235,159.696125,0,University of Chicago,Illinois Institute of Technology
453.9763848,397.272261,232.3803337,509.1897449,0,University of Chicago,Worcester Polytechnic Institute
453.9763848,397.272261,563.2409463,653.2706269,0,University of Chicago,Old Dominion University
453.9763848,397.272261,548.3405973,369.5422103,0,University of Chicago,University of Massachusetts at Boston
453.9763848,397.272261,562.3447122,516.8836428,0,University of Chicago,Utah State University
453.9763848,397.272261,409.22294,171.6926542,0,University of Chicago,DePaul University
453.9763848,397.272261,578.4573086,636.2991399,0,University of Chicago,Rochester Institute of Technology
391.905266,382.0161102,528.5214477,442.3351505,0,University of Texas at Austin,Carnegie Mellon University
391.905266,382.0161102,398.5146573,560.6110119,0,University of Texas at Austin,Yale University
391.905266,382.0161102,355.1845941,439.5912787,0,University of Texas at Austin,University of Washington
391.905266,382.0161102,498.9948108,385.0959184,0,University of Texas at Austin,University of Wisconsin at Madison
391.905266,382.0161102,450.5071603,372.4849941,0,University of Texas at Austin,Rice University
391.905266,382.0161102,391.905266,382.0161102,0,University of Texas at Austin,University of Texas at Austin
391.905266,382.0161102,433.0963217,375.9171314,0,University of Texas at Austin,Columbia University
391.905266,382.0161102,603.9430523,403.9630181,0,University of Texas at Austin,University of Massachusetts at Amherst
391.905266,382.0161102,525.6466112,591.7981246,0,University of Texas at Austin,University of Maryland at College Park
391.905266,382.0161102,584.4972812,525.358282,0,University of Texas at Austin,University of Michigan
391.905266,382.0161102,482.7390691,394.4297538,0,University of Texas at Austin,University of North Carolina at Chapel Hill
391.905266,382.0161102,435.4243241,568.5250533,0,University of Texas at Austin,State University of New York at Stony Brook
391.905266,382.0161102,553.2807069,454.5200255,0,University of Texas at Austin,UC Irvine
391.905266,382.0161102,326.8695937,157.9067944,0,University of Texas at Austin,University of Virginia
391.905266,382.0161102,154.6972491,451.928176,0,University of Texas at Austin,Purdue University
391.905266,382.0161102,469.4121914,564.3762755,0,University of Texas at Austin,University of Minnesota at Minneapolis
391.905266,382.0161102,422.9999858,516.2159879,0,University of Texas at Austin,Georgia Tech
391.905266,382.0161102,430.3215268,170.6623416,0,University of Texas at Austin,Ohio State University
391.905266,382.0161102,396.20505,422.1828892,0,University of Texas at Austin,Northwestern University
391.905266,382.0161102,392.0257745,468.4539806,0,University of Texas at Austin,UC Santa Barbara
391.905266,382.0161102,515.4279694,483.6849762,0,University of Texas at Austin,University of Utah
391.905266,382.0161102,394.2887091,152.0408114,0,University of Texas at Austin,UC Davis
391.905266,382.0161102,301.3768324,220.3216705,0,University of Texas at Austin,Texas AnM
391.905266,382.0161102,397.6435897,204.7417134,0,University of Texas at Austin,University of Houston
391.905266,382.0161102,475.9465954,518.3985204,0,University of Texas at Austin,Michigan State University
391.905266,382.0161102,295.1868246,199.9365627,0,University of Texas at Austin,University of Waterloo
391.905266,382.0161102,523.0078938,417.9245756,0,University of Texas at Austin,McGill University
391.905266,382.0161102,419.0046451,479.349969,0,University of Texas at Austin,UC Santa Cruz
391.905266,382.0161102,489.9055672,496.442338,0,University of Texas at Austin,University of Central Florida
391.905266,382.0161102,494.1917801,414.1770088,0,University of Texas at Austin,North Carolina State University
391.905266,382.0161102,366.7399291,647.9059282,0,University of Texas at Austin,State University of New York at Buffalo
391.905266,382.0161102,559.6611312,638.9049176,0,University of Texas at Austin,Stevens Institute of Technology
391.905266,382.0161102,416.0501498,645.392468,0,University of Texas at Austin,Washington State University at Pullman
391.905266,382.0161102,436.5333474,476.3161157,0,University of Texas at Austin,Brandeis University
391.905266,382.0161102,386.4508711,439.4027157,0,University of Texas at Austin,University of Alberta
391.905266,382.0161102,407.1194599,438.6324988,0,University of Texas at Austin,Polytechnic Institute of NYU
391.905266,382.0161102,437.0510846,415.6372063,0,University of Texas at Austin,University of Iowa
391.905266,382.0161102,358.7872905,149.233707,0,University of Texas at Austin,University of Florida
391.905266,382.0161102,357.7299694,236.6687275,0,University of Texas at Austin,University of Wisconsin at Milwaukee
391.905266,382.0161102,490.8505526,430.9044194,0,University of Texas at Austin,University of Texas at Arlington
391.905266,382.0161102,377.692295,141.1134435,0,University of Texas at Austin,Arizona State University
391.905266,382.0161102,604.4868933,304.8536175,0,University of Texas at Austin,Kansas State University
391.905266,382.0161102,348.4138358,166.0116799,0,University of Texas at Austin,Portland State University
391.905266,382.0161102,311.7569104,556.8126157,0,University of Texas at Austin,University of South Carolina
391.905266,382.0161102,457.9641036,506.3742225,0,University of Texas at Austin,Indiana University
391.905266,382.0161102,223.1514791,424.3468453,0,University of Texas at Austin,University of Tennessee at Knoxville
391.905266,382.0161102,439.3009527,498.1954788,0,University of Texas at Austin,New Jersey Institute of Technology
391.905266,382.0161102,469.3763551,487.6397406,0,University of Texas at Austin,University of Kentucky
391.905266,382.0161102,319.0557543,232.9038664,0,University of Texas at Austin,University of Texas at Dallas
391.905266,382.0161102,229.1870145,440.74278,0,University of Texas at Austin,University of Saskatchewan
391.905266,382.0161102,411.8602969,601.7744745,0,University of Texas at Austin,University of Denver
391.905266,382.0161102,485.2384108,476.7586839,0,University of Texas at Austin,Naval Postgraduate School
391.905266,382.0161102,201.1668726,490.134866,0,University of Texas at Austin,University of Wyoming
391.905266,382.0161102,494.0351399,450.0570678,0,University of Texas at Austin,Tufts University
391.905266,382.0161102,473.5546491,439.5013745,0,University of Texas at Austin,Ohio University
391.905266,382.0161102,655.4640985,540.1452086,0,University of Texas at Austin,University of North Carolina at Charlotte
391.905266,382.0161102,179.1565457,460.4129816,0,University of Texas at Austin,Northeastern University
391.905266,382.0161102,566.215223,550.446594,0,University of Texas at Austin,Texas Tech University
391.905266,382.0161102,184.6208879,485.7206409,0,University of Texas at Austin,Brigham Young University
391.905266,382.0161102,635.3535486,365.5017633,0,University of Texas at Austin,University of Colorado at Colorado Springs
391.905266,382.0161102,603.3493271,445.3189916,0,University of Texas at Austin,University of Nevada at Las Vegas
391.905266,382.0161102,183.9519978,442.5320086,0,University of Texas at Austin,Kent State University
391.905266,382.0161102,409.22294,171.6926542,0,University of Texas at Austin,DePaul University
391.905266,382.0161102,672.5151658,417.4627653,0,University of Texas at Austin,University of Arkansas at Fayetteville
391.905266,382.0161102,597.6448103,498.7686957,0,University of Texas at Austin,University of Nevada at Reno
